detectionid,code,year,filename,timestamp,x1,x2,y1,y2,wktposition,abovethreshold,nweID,nweTR,eurID,eurTR
005132a0-45f6-44f6-a9d4-ede1a244e5f5,G1,2025,20250702014000-snapshot.jpg,1751420400,82,158,1502,1559,POINT(14.8866697 50.2391933),TRUE,Araneae,order,Araneae,order
00514ed4-8925-4872-8c0f-42ab50444442,G1,2025,20250707023000-snapshot.jpg,1751855400,1427,1585,1544,1759,POINT(14.8866697 50.2391933),TRUE,Oncocera semirubella,species,Pyralidae,family
00519afd-e13f-419a-a5ed-731a1acaac0c,F1,2025,20250823021000-snapshot.jpg,1755915000,3152,3208,1722,1826,POINT(14.8958531 50.2718919),FALSE,Agriphila geniculea,species,Lepidoptera Micros,order
0052123c-ccc3-4b6c-9f5c-f1896f503206,F1,2025,20250823011000-snapshot.jpg,1755911400,1203,1249,800,856,POINT(14.8958531 50.2718919),FALSE,Diptera Nematocera,order,Diptera Nematocera,order
00523797-f86f-4704-854b-e22ea90c6955,F1,2025,20250703013959-snapshot.jpg,1751506799,1097,1203,770,920,POINT(14.8958531 50.2718919),TRUE,Catoptria verellus,species,Catoptria verellus,species
00525847-735b-4699-a3b3-9d2203eae8e5,G1,2025,20250522005000-snapshot.jpg,1747875000,1978,2144,492,718,POINT(14.8866697 50.2391933),TRUE,Ochropleura plecta,species,Ochropleura plecta,species
00529592-20a5-4414-adb8-b1c32962cd33,W1,2025,20250623023000-snapshot.jpg,1750645800,2620,2736,159,233,,TRUE,Araneae,order,Araneae,order
0052bde7-f9a6-4f8c-a766-664eda8300ab,G1,2025,20250812015959-snapshot.jpg,1754963999,3872,4004,1925,2124,POINT(14.8866697 50.2391933),TRUE,Eilema pygmaeola,species,Lepidoptera Macros,order
0052e572-0ad4-4787-8a12-f1a592e2396d,F1,2025,20250620002000-snapshot.jpg,1750378800,2292,2388,838,945,POINT(14.8958531 50.2718919),TRUE,Diptera Nematocera,order,Diptera Nematocera,order
00532a6f-79e1-4124-a4b3-0afad8d4046a,W1,2025,20250629232959-snapshot.jpg,1751239799,3792,3896,351,439,,TRUE,Hemiptera,order,Hemiptera,order
0054b71d-44af-4c8a-adcd-c809339afbb2,W1,2025,20250630011959-snapshot.jpg,1751246399,2328,2480,799,915,,TRUE,Clepsis consimilana,species,Acleris,genus
0055ba6d-1335-4333-8f61-4c6e12b6fe22,F1,2025,20250601020959-snapshot.jpg,1748743799,2240,2284,809,863,POINT(14.8958531 50.2718919),TRUE,Hemiptera,order,Hemiptera,order
0057d9e1-f237-4032-a6b4-9e6f72524b04,W1,2025,20250708021959-snapshot.jpg,1751941199,515,573,1547,1607,,TRUE,Hemiptera,order,Hemiptera,order
0057da17-cb3a-4921-b282-cf2860d496a8,W1,2025,20250721022000-snapshot.jpg,1753064400,1920,2116,303,515,,TRUE,Cosmia trapezina,species,Cosmia trapezina,species
005973f4-693a-4004-bc90-99c80d967fc6,W1,2025,20250630022959-snapshot.jpg,1751250599,2304,2364,2060,2128,,TRUE,Diptera Nematocera,order,Diptera Nematocera,order
0059903d-3b43-49b6-a915-dab96ac9f5d1,W1,2025,20250819005959-snapshot.jpg,1755565199,1237,1298,527,580,,TRUE,Hemiptera,order,Hemiptera,order
005a8923-6535-4501-9d0e-14b89a8d9dfe,G1,2025,20250603014959-snapshot.jpg,1748915399,795,883,107,253,POINT(14.8866697 50.2391933),TRUE,Blastobasis lacticolella,species,Mompha epilobiella,species
005b9223-016f-42c9-a596-d57ca684af64,F1,2025,20250714003959-snapshot.jpg,1752453599,3276,3324,596,640,POINT(14.8958531 50.2718919),TRUE,Hemiptera,order,Hemiptera,order
005be5c8-9017-4517-9e1f-9389d18cbcd0,W1,2025,20250729020959-snapshot.jpg,1753754999,3204,3340,1411,1603,,FALSE,Agriphila straminella,species,Lepidoptera Micros,order
005c8700-a02f-4230-8a70-b3708bf215f9,G1,2025,20250703004000-snapshot.jpg,1751503200,318,456,60,195,POINT(14.8866697 50.2391933),TRUE,Tachystola acroxantha,species,Oecophoridae,family
005ca519-b82a-4e7c-bbbe-419e3067c9a1,F1,2025,20250627024000-snapshot.jpg,1750992000,1078,1246,1798,2002,POINT(14.8958531 50.2718919),TRUE,Chiasmia clathrata,species,Lepidoptera Macros,order
005cfd4a-553b-43dc-925b-7b6aed88ed33,G1,2025,20250625003000-snapshot.jpg,1750811400,1918,1966,342,413,POINT(14.8866697 50.2391933),FALSE,Diptera Nematocera,order,Diptera Nematocera,order
005d6b7b-f2f8-40cd-9c79-bf300f00428e,G1,2025,20250703010000-snapshot.jpg,1751504400,3424,3472,1438,1510,POINT(14.8866697 50.2391933),TRUE,Hemiptera,order,Hemiptera,order
005e8804-883e-4a36-a4e3-48b63523b477,W1,2025,20250623014000-snapshot.jpg,1750642800,16,219,1364,1564,,TRUE,Plagodis pulveraria,species,Lepidoptera Macros,order
005f2d30-b132-4844-ae71-4507f0bcce13,F1,2025,20250907004000-snapshot.jpg,1757205600,3148,3204,124,171,POINT(14.8958531 50.2718919),TRUE,Diptera Nematocera,order,Diptera Nematocera,order
006024db-e323-4e8e-8b4a-d6c284caa7f9,G1,2025,20250706021000-snapshot.jpg,1751767800,3796,3948,1813,1997,POINT(14.8866697 50.2391933),TRUE,Endotricha flammealis,species,Lepidoptera Micros,order
0061a6a9-2afb-4dc7-b610-d777566f4e4e,W1,2025,20250810000000-snapshot.jpg,1754784000,3428,3696,317,636,,TRUE,Lymantria dispar,species,Lepidoptera Macros,order
006272db-9298-4336-9461-9eba60d726ab,F1,2025,20250721012000-snapshot.jpg,1753060800,1445,1569,119,263,POINT(14.8958531 50.2718919),TRUE,Hemiptera,order,Hemiptera,order
0062924f-f2c8-47a7-ab13-fa45c8737744,G1,2025,20250618002959-snapshot.jpg,1750206599,571,799,883,1013,POINT(14.8866697 50.2391933),TRUE,Oncocera semirubella,species,Oncocera semirubella,species
0063ca39-0c5b-49d4-b097-36ffb930e2ff,G1,2025,20250629004959-snapshot.jpg,1751158199,758,808,1831,1891,POINT(14.8866697 50.2391933),TRUE,Diptera Brachycera,order,Diptera Brachycera,order
006413fc-c8d0-4fc7-946c-c8871a6ba2aa,W1,2025,20250630024959-snapshot.jpg,1751251799,2992,3048,1664,1744,,TRUE,Hemiptera,order,Hemiptera,order
00642870-0362-4be6-a5b4-4cf80855825a,W1,2025,20250725030000-snapshot.jpg,1753412400,670,882,1427,1651,,FALSE,Trichoptera,order,Trichoptera,order
00648def-2d4a-4ca4-875b-0d00fc2ffbae,G1,2025,20250730014000-snapshot.jpg,1753839600,2492,2672,713,911,POINT(14.8866697 50.2391933),TRUE,Eilema pygmaeola,species,Indalia pygmaeola,species
00675c17-45a4-4397-bcb5-953a90d1c519,W1,2025,20250630021959-snapshot.jpg,1751249999,2716,2792,0,95,,TRUE,Hemiptera,order,Hemiptera,order
006823f6-bdc1-429f-b4a2-d81ddbb329d8,F1,2025,20250713015000-snapshot.jpg,1752371400,1459,1630,1495,1719,POINT(14.8958531 50.2718919),TRUE,Diptera Nematocera,order,Diptera Nematocera,order
00682e6f-0fda-4e57-a3ed-5aa14c0e5e73,W1,2025,20250614020000-snapshot.jpg,1749866400,1517,1644,1782,1936,,TRUE,Diptera Nematocera,order,Diptera Nematocera,order
0068ac7d-1a19-469e-89c4-24b4f736ab9f,F1,2025,20250814010000-snapshot.jpg,1755133200,2468,2720,523,833,POINT(14.8958531 50.2718919),TRUE,Lymantria dispar,species,Lymantria,genus
006926f6-d6be-4a3a-b32b-afcaaa2032a9,W1,2025,20250717023000-snapshot.jpg,1752719400,2420,2708,707,850,,TRUE,Lomaspilis marginata,species,Lomaspilis marginata,species
006994d4-c749-4c96-bc70-cdf5dfae6184,F1,2025,20250813233000-snapshot.jpg,1755127800,2352,2488,2064,2159,POINT(14.8958531 50.2718919),TRUE,Eudonia mercurella,species,Crambidae,family
006a0c1d-e687-4bee-9686-04143e36b5bd,W1,2025,20250625014959-snapshot.jpg,1750816199,3636,3704,1827,1898,,FALSE,Diptera Nematocera,order,Diptera Nematocera,order
006a7830-3666-49e5-a528-5db46dbbf68e,F1,2025,20250707013000-snapshot.jpg,1751851800,2528,2728,1549,1781,POINT(14.8958531 50.2718919),TRUE,Polypogon tentacularia L.,species,Polypogon tentacularia,species
006b683e-c37e-4bc1-af13-141e480cf6ee,F1,2025,20250720234000-snapshot.jpg,1753054800,4056,4095,1522,1582,POINT(14.8958531 50.2718919),TRUE,Hemiptera,order,Hemiptera,order
006bb17d-1bb9-401b-a95e-5d89d2c9fe3e,W1,2025,20250629232959-snapshot.jpg,1751239799,2200,2280,1770,1906,,TRUE,Trichoptera,order,Trichoptera,order
006ca90c-5ab1-4f30-9da5-c8e591469077,F1,2025,20250702012959-snapshot.jpg,1751419799,738,882,2021,2128,POINT(14.8958531 50.2718919),TRUE,Homoeosoma electellum,species,Aphomia,genus
006cfa61-62d4-4a4b-99e6-0b37a7716579,W1,2025,20250724025000-snapshot.jpg,1753325400,395,667,877,1254,,TRUE,Pheosia tremula,species,Lepidoptera Macros,order
006d9529-c4cb-4f18-b94e-91097b8ca5b1,F1,2025,20250515014959-snapshot.jpg,1747273799,3844,3936,537,631,POINT(14.8958531 50.2718919),TRUE,Coleoptera,order,Coleoptera,order
006de169-577a-4ddc-985d-9b3065445259,W1,2025,20250630023959-snapshot.jpg,1751251199,2248,2296,928,977,,TRUE,Hemiptera,order,Hemiptera,order
006e1853-ac1a-4714-aef8-5d71007b4694,F1,2025,20250724010000-snapshot.jpg,1753318800,1102,1225,1233,1330,POINT(14.8958531 50.2718919),TRUE,Bactra lancealana,species,Gelechiidae,family
006f0c3a-0d6a-46a2-97be-b88852bc9d8d,F1,2025,20250815015000-snapshot.jpg,1755222600,794,868,446,527,POINT(14.8958531 50.2718919),TRUE,Hemiptera,order,Hemiptera,order
006f0e34-a0bf-4258-89a6-64f2b52a1d63,W1,2025,20250911025959-snapshot.jpg,1757559599,301,387,2022,2116,,TRUE,Diptera Nematocera,order,Diptera Nematocera,order
006f9014-0e8a-4e5c-8e20-a8b678ed34f8,F1,2025,20250609230959-snapshot.jpg,1749510599,1799,1913,72,251,POINT(14.8958531 50.2718919),TRUE,Crambus pratella,species,Gracillariidae,family
007010ed-1332-400b-bcb6-37ac8a2c9424,G1,2025,20250604004000-snapshot.jpg,1748997600,1400,1552,68,247,POINT(14.8866697 50.2391933),TRUE,Chiasmia clathrata,species,Chiasmia clathrata,species
0070361e-21cf-4a54-bb40-79bdede9cd39,F1,2025,20250706232000-snapshot.jpg,1751844000,1414,1530,315,401,POINT(14.8958531 50.2718919),TRUE,Gypsonoma aceriana,species,Gypsonoma aceriana,species
00706d0c-8340-41dd-b6bd-ae72e651cb5c,G1,2025,20250731013959-snapshot.jpg,1753925999,1009,1153,1952,2156,POINT(14.8866697 50.2391933),TRUE,Eilema lutarella L.,species,Lepidoptera Macros,order
0070af60-8804-45d6-a350-206557b31336,G1,2025,20250703025000-snapshot.jpg,1751511000,3276,3332,9,76,POINT(14.8866697 50.2391933),FALSE,Diptera Nematocera,order,Diptera Nematocera,order
007166f9-41e9-41fc-bf10-86414a4c23b0,F1,2025,20250814012000-snapshot.jpg,1755134400,2280,2508,1929,2108,POINT(14.8958531 50.2718919),TRUE,Scopula rubiginata,species,Scopula rubiginata,species
00719f10-1eef-48f8-a789-1b6a7866b3fe,W1,2025,20250902000000-snapshot.jpg,1756771200,2236,2280,264,322,,TRUE,Hemiptera,order,Hemiptera,order
0071cac6-5ad1-4ccf-ad8d-afa7aeae4580,G1,2025,20250819235000-snapshot.jpg,1755647400,1521,1585,881,959,POINT(14.8866697 50.2391933),FALSE,Araneae,order,Araneae,order
0071f4ff-1276-4b50-a7ef-0990acd0702a,G1,2025,20250628012959-snapshot.jpg,1751074199,2504,2724,1399,1630,POINT(14.8866697 50.2391933),TRUE,Sitochroa palealis,species,Lepidoptera Macros,order
00721cce-4fd8-48b5-a8c8-29b280d2e3b1,F1,2025,20250629010959-snapshot.jpg,1751159399,343,395,1039,1091,POINT(14.8958531 50.2718919),TRUE,Diptera Brachycera,order,Diptera Brachycera,order
00721e80-6fdc-4aa5-8ee3-dddac84992f6,F1,2025,20250627004000-snapshot.jpg,1750984800,1237,1284,1095,1159,POINT(14.8958531 50.2718919),TRUE,Diptera Nematocera,order,Diptera Nematocera,order
007355d7-cc50-40f9-a5bd-42fce2af45ad,W1,2025,20250908010000-snapshot.jpg,1757293200,1712,1762,1201,1263,,TRUE,Hemiptera,order,Hemiptera,order
00741539-5894-4231-8c94-e6dcfcf8e0b9,G1,2025,20250831231959-snapshot.jpg,1756682399,364,644,813,1006,POINT(14.8866697 50.2391933),TRUE,Rhodostrophia vibicaria Cl.,species,Rhodostrophia vibicaria,species
00746298-8fd7-4b11-8168-1109ba3b22a1,F1,2025,20250627235000-snapshot.jpg,1751068200,2248,2360,1637,1767,POINT(14.8958531 50.2718919),TRUE,Hedya nubiferana,species,Lepidoptera Micros,order
0074abf5-b668-4f88-b804-b2fadda5a78b,F1,2025,20250703011959-snapshot.jpg,1751505599,3704,3808,535,709,POINT(14.8958531 50.2718919),TRUE,Celypha rufana,species,Acleris,genus
007713f5-c372-4d27-9cda-1242cd653df8,F1,2025,20250528001959-snapshot.jpg,1748391599,2336,2380,772,827,POINT(14.8958531 50.2718919),FALSE,Diptera Nematocera,order,Diptera Nematocera,order
007a475e-e79b-4dc4-892c-72cebc77a0f3,G1,2025,20250620012959-snapshot.jpg,1750382999,4012,4095,1741,1825,POINT(14.8866697 50.2391933),TRUE,Hemiptera,order,Hemiptera,order
007b6c23-87e2-4a3b-ab6a-f44b4fbe103d,F1,2025,20250707022000-snapshot.jpg,1751854800,2072,2412,1331,1545,POINT(14.8958531 50.2718919),TRUE,Ematurga atomaria,species,Ematurga atomaria,species
007bd9a9-4e96-40d5-bd2a-39e086629b34,F1,2025,20250715022000-snapshot.jpg,1752546000,2852,2944,183,327,POINT(14.8958531 50.2718919),TRUE,Acompsia cinerella,species,Gelechiidae,family
007c08b9-48e8-428e-a305-59cc6821fffa,F1,2025,20250626002959-snapshot.jpg,1750897799,3152,3240,791,881,POINT(14.8958531 50.2718919),TRUE,Diptera Brachycera,order,Diptera Brachycera,order
007cfaa4-9fd8-4498-a5a3-4f376fe4ed15,F1,2025,20250810010000-snapshot.jpg,1754787600,2676,2728,1314,1398,POINT(14.8958531 50.2718919),TRUE,Hymenoptera Other,order,Hymenoptera Other,order
007d4fa1-18b2-4a79-a26d-c9b117d723cc,F1,2025,20250616014959-snapshot.jpg,1750038599,1809,1939,881,1072,POINT(14.8958531 50.2718919),TRUE,Deltote deceptoria,species,Deltote deceptoria,species
007d5f3e-aa9f-4286-9d2f-c28509b21b01,F1,2025,20250809011959-snapshot.jpg,1754702399,93,180,1033,1187,POINT(14.8958531 50.2718919),TRUE,Pandemis corylana,species,Pandemis cerasana,species
007d6817-f577-4c63-b9b6-92a16fab0137,W1,2025,20250614020000-snapshot.jpg,1749866400,233,359,893,1084,,TRUE,Diptera Nematocera,order,Diptera Nematocera,order
007f08c8-be46-4c64-a054-4568bdf4dabe,W1,2025,20250704011959-snapshot.jpg,1751591999,2316,2380,110,173,,TRUE,Hymenoptera Other,order,Hymenoptera Other,order
008197f0-dbd6-413a-84a7-095ffb26dab1,F1,2025,20250815234959-snapshot.jpg,1755301799,1000,1046,907,951,POINT(14.8958531 50.2718919),FALSE,Diptera Nematocera,order,Diptera Nematocera,order
0082910e-0b79-4e22-ae99-157a6242469b,G1,2025,20250725023000-snapshot.jpg,1753410600,1843,2015,1278,1485,POINT(14.8866697 50.2391933),TRUE,Eilema sororcula,species,Indalia,genus
00835da2-38e9-4139-b8a2-2f0cf49c25de,W1,2025,20250807013000-snapshot.jpg,1754530200,759,1033,1562,1934,,TRUE,Peribatodes secundaria,species,Geometridae,family
0084e81b-bc9e-445f-abb2-5ff4c7ed7f60,G1,2025,20250626023000-snapshot.jpg,1750905000,453,517,627,717,POINT(14.8866697 50.2391933),TRUE,Hemiptera,order,Hemiptera,order
0084fc29-19bf-44c1-a45e-f1be8e59402e,G1,2025,20250703024000-snapshot.jpg,1751510400,2220,2372,451,627,POINT(14.8866697 50.2391933),TRUE,Chiasmia clathrata,species,Chiasmia clathrata,species
00850266-bdf5-4385-adca-9b2806bea1a1,F1,2025,20250729013959-snapshot.jpg,1753753199,606,942,1497,1707,POINT(14.8958531 50.2718919),TRUE,Scotopteryx chenopodiata,species,Scotopteryx,genus
0085276c-df69-4057-a0af-1b9ab43d4ec3,G1,2025,20250601015959-snapshot.jpg,1748743199,2156,2552,1404,1667,POINT(14.8866697 50.2391933),TRUE,Hypomecis punctinalis,species,Ascotis selenaria,species
0086a111-f416-478c-8d51-7df04569f42a,G1,2025,20250726021959-snapshot.jpg,1753496399,2092,2212,877,957,POINT(14.8866697 50.2391933),TRUE,Tortrix viridana,species,Lepidoptera Micros,order
00881d7d-c4e6-4ee7-b732-243fd188d633,W1,2025,20250630013959-snapshot.jpg,1751247599,1699,1859,1834,2128,,TRUE,Hymenoptera Other,order,Hymenoptera Other,order
008894bc-b3de-4e56-954e-9f011361b66b,F1,2025,20250501014000-snapshot.jpg,1746063600,2864,3048,1303,1529,POINT(14.8958531 50.2718919),FALSE,Trichoptera,order,Trichoptera,order
0089bd6b-4321-40db-b7d7-a19d36069f05,F1,2025,20250803024000-snapshot.jpg,1754188800,2140,2220,201,321,POINT(14.8958531 50.2718919),TRUE,Orthotaenia undulana,species,Tortricidae,family
008b845b-eebb-4591-bc83-efe2274d1435,F1,2025,20250520025000-snapshot.jpg,1747709400,3896,3940,1784,1846,POINT(14.8958531 50.2718919),TRUE,Araneae,order,Araneae,order
008be82d-dacc-41ce-9c53-6da81d7f0e1d,G1,2025,20250815001959-snapshot.jpg,1755217199,2620,2900,871,1190,POINT(14.8866697 50.2391933),TRUE,Lymantria dispar,species,Lymantria dispar,species
008c6a22-8e0f-4758-9133-8b589ad7be07,W1,2025,20250814235959-snapshot.jpg,1755215999,3820,3912,481,646,,TRUE,Agapeta hamana,species,Tortricidae,family
008d647a-f1ea-42ca-b3a0-e0fc74a9c0ae,F1,2025,20250611014000-snapshot.jpg,1749606000,387,510,586,734,POINT(14.8958531 50.2718919),TRUE,Borkhausenia minutella,species,Borkhausenia minutella,species
008db350-e308-46da-8e87-7acc796d9349,W1,2025,20250707015959-snapshot.jpg,1751853599,1579,1734,1237,1421,,TRUE,Chrysoteuchia culmella,species,Chrysoteuchia culmella,species
008e6ea0-62ed-42bc-b2a2-335d07e83fe4,G1,2025,20250625020000-snapshot.jpg,1750816800,2812,2916,899,1058,POINT(14.8866697 50.2391933),TRUE,Tortrix viridana,species,Clepsis pallidana,species
008e929f-27d0-4003-b563-880742c1cddb,G1,2025,20250605004959-snapshot.jpg,1749084599,3740,3848,385,468,POINT(14.8866697 50.2391933),TRUE,Diptera Brachycera,order,Diptera Brachycera,order
008ebcb7-b8be-4527-bf7f-59d63b9cf7db,G1,2025,20250718013000-snapshot.jpg,1752802200,3552,3680,370,492,POINT(14.8866697 50.2391933),TRUE,Aethes smeathmanniana,species,Aethes hartmanniana,species
00900d31-8a7a-4784-a91a-3ac00bdeee87,G1,2025,20250630002000-snapshot.jpg,1751242800,2188,2308,1317,1477,POINT(14.8866697 50.2391933),TRUE,Hemiptera,order,Hemiptera,order
0091a673-6a49-40f2-b2e4-9ce1835c1e83,G1,2025,20250702004000-snapshot.jpg,1751416800,2108,2292,919,1153,POINT(14.8866697 50.2391933),TRUE,Euproctis chrysorrhoea,species,Erebidae,family
00929031-19bd-4fcb-9845-fca03ffa5d25,W1,2025,20250823022000-snapshot.jpg,1755915600,2152,2388,1369,1631,,TRUE,Xestia xanthographa,species,Lepidoptera Macros,order
0092a14b-a197-4e33-8b25-baa68272b710,F1,2025,20250702020959-snapshot.jpg,1751422199,3800,3908,381,526,POINT(14.8958531 50.2718919),TRUE,Archips xylosteana,species,Tortricidae,family
0092ce35-54ee-4f2c-9a4d-e4ba6f73753f,F1,2025,20250703022959-snapshot.jpg,1751509799,2188,2368,217,501,POINT(14.8958531 50.2718919),FALSE,Idaea aversata,species,Lepidoptera Macros,order
00930c7b-feac-44ab-83b8-ec1296d73ba3,W1,2025,20250703005959-snapshot.jpg,1751504399,1203,1269,1285,1414,,TRUE,Trichoptera,order,Trichoptera,order
009333c9-970f-4a68-98a0-47e49a141b32,W1,2025,20250706024959-snapshot.jpg,1751770199,683,740,558,625,,TRUE,Hemiptera,order,Hemiptera,order
00945e7a-fabc-46fc-abf0-19c30fff7ffe,G1,2025,20250714022000-snapshot.jpg,1752459600,1691,1793,1772,1880,POINT(14.8866697 50.2391933),TRUE,Hemiptera,order,Hemiptera,order
00948f21-edba-459a-a4e1-9e4143f54929,F1,2025,20250706025000-snapshot.jpg,1751770200,2336,2492,1114,1298,POINT(14.8958531 50.2718919),TRUE,Chrysoteuchia culmella,species,Chrysoteuchia culmella,species
0094c9ba-cbc4-46e3-9857-f07d3c0b214a,W1,2025,20250619025959-snapshot.jpg,1750301999,497,677,1817,1985,,TRUE,Trichoptera,order,Trichoptera,order
009547d6-51d0-4093-a0a9-7627e7c10a67,W1,2025,20250630022959-snapshot.jpg,1751250599,2092,2168,1337,1411,,TRUE,Araneae,order,Araneae,order
0095cb71-0daf-433c-b2f4-980e34c5d8db,W1,2025,20250830023959-snapshot.jpg,1756521599,3696,3852,903,1075,,TRUE,Pediasia contaminella,species,Tortricidae,family
009689a7-6cdc-4221-a50b-5ea08cc5fe30,F1,2025,20250718012959-snapshot.jpg,1752802199,2180,2440,925,1061,POINT(14.8958531 50.2718919),TRUE,Eilema sororcula,species,Lepidoptera Macros,order
0097b16c-d069-4da4-a467-de62412a6ae4,G1,2025,20250630015000-snapshot.jpg,1751248200,2440,2576,1857,2048,POINT(14.8866697 50.2391933),TRUE,Oncocera semirubella,species,Lepidoptera Macros,order
0097f094-3232-48bc-a7fa-77a6ca2be602,F1,2025,20250815235959-snapshot.jpg,1755302399,3672,3760,1276,1370,POINT(14.8958531 50.2718919),TRUE,Diptera Brachycera,order,Diptera Brachycera,order
00985cf8-3221-4375-9f58-8cd4df388621,W1,2025,20250619021959-snapshot.jpg,1750299599,1891,1935,608,656,,TRUE,Diptera Brachycera,order,Diptera Brachycera,order
009a7299-1a54-4e74-b454-d0c9ce3587b3,F1,2025,20250703021959-snapshot.jpg,1751509199,2560,2604,355,408,POINT(14.8958531 50.2718919),TRUE,Hemiptera,order,Hemiptera,order
009aadbc-d5f6-455e-ab2a-e369d9cfa8ab,F1,2025,20250615002959-snapshot.jpg,1749947399,3372,3640,1535,1771,POINT(14.8958531 50.2718919),TRUE,Hemithea aestivaria,species,Geometridae,family
009b2665-5372-4789-96ba-e974bb53eebd,W1,2025,20250619012959-snapshot.jpg,1750296599,2580,2632,1416,1474,,TRUE,Diptera Nematocera,order,Diptera Nematocera,order
009db199-61f8-4b34-b5ed-75ea010cbbc6,W1,2025,20250629233959-snapshot.jpg,1751240399,2804,2896,420,581,,TRUE,Trichoptera,order,Trichoptera,order
009dff82-b458-464a-a423-6982b619a245,F1,2025,20250629021959-snapshot.jpg,1751163599,687,825,952,1128,POINT(14.8958531 50.2718919),TRUE,Chrysoteuchia culmella,species,Chrysoteuchia culmella,species
009ef16a-df02-4d6c-b696-6456b70d5651,G1,2025,20250701013000-snapshot.jpg,1751333400,2612,2708,1963,2096,POINT(14.8866697 50.2391933),TRUE,Clepsis pallidana F.,species,Clepsis,genus
009fa2e7-02ed-43a7-848b-9f39ef1b9912,F1,2025,20250712023959-snapshot.jpg,1752287999,867,971,752,906,POINT(14.8958531 50.2718919),TRUE,Aethes hartmanniana,species,Aethes hartmanniana,species
009fdee8-ee9b-4f65-b340-f5a26c46dbbc,G1,2025,20250730012000-snapshot.jpg,1753838400,997,1140,1370,1589,POINT(14.8866697 50.2391933),TRUE,Eilema lutarella L.,species,Indalia lutarella,species
009ff869-09c8-4ee1-b107-5970af33922b,F1,2025,20250627010000-snapshot.jpg,1750986000,2624,2668,790,846,POINT(14.8958531 50.2718919),TRUE,Diptera Brachycera,order,Diptera Brachycera,order
00a0773b-83c4-4d84-9576-0f06cb21a56d,F1,2025,20250603005000-snapshot.jpg,1748911800,3920,4020,0,219,POINT(14.8958531 50.2718919),TRUE,Nematopogon adansoniella Vill.,species,Lepidoptera Macros,order
